"OID_","ID1","ID2","dist12"
,58,67,20.000000
,58,62,18.224700
,58,65,20.000000
,58,59,19.999900
,59,54,20.000000
,59,58,19.999900
,59,69,19.999900
,59,30,19.999900
,60,63,19.999799
,60,71,19.999900
,60,73,20.000000
,60,28,19.999900
,60,53,20.000000
,61,41,19.872100
,61,64,19.999900
,61,115,21.761199
,61,63,19.999900
,61,109,19.999900
,61,42,20.000000
,61,26,19.999900
,62,58,18.224700
,62,65,17.896400
,63,60,19.999799
,63,61,19.999900
,63,98,19.999799
,63,73,20.000000
,63,109,19.999799
,63,42,19.652399
,63,53,19.999900
,64,27,19.999900
,64,115,19.999900
,64,61,19.999900
,64,26,19.999900
,64,66,20.000000
,65,58,20.000000
,65,67,19.999799
,65,75,20.000000
,65,62,17.896400
,66,64,20.000000
,66,115,19.999900
,66,68,19.999799
,67,58,20.000000
,67,75,20.000000
,67,65,19.999799
,67,69,19.999799
,68,115,19.999900
,68,66,19.999799
,68,117,20.000000
,69,67,19.999799
,69,70,19.999900
,69,91,19.999900
,69,92,20.294700
,69,30,19.999900
,69,59,19.999900
,70,69,19.999900
,70,74,20.000000
,70,92,19.999900
,70,30,19.999900
,71,72,20.000000
,71,60,19.999900
,71,73,20.000000
,71,87,19.999900
,71,28,20.000000
,72,56,19.999900
,72,57,19.999900
,72,88,19.999900
,72,74,19.999900
,72,90,19.999900
,72,29,20.000000
,72,71,20.000000
,72,87,19.999900
,73,60,20.000000
,73,63,20.000000
,73,71,20.000000
,73,86,19.999900
,73,87,20.000000
,74,72,19.999900
,74,70,20.000000
,74,89,19.999900
,74,90,20.988100
,74,29,19.998399
,74,30,20.251300
,75,67,20.000000
,75,97,19.999900
,75,65,20.000000
,75,99,19.999900
,75,91,19.999900
,76,237,20.000000
,76,221,19.999900
,76,236,20.000000
,76,198,20.000000
,76,199,19.999599
,76,207,19.999900
,76,214,19.999900
,76,240,19.999900
,77,234,19.999900
,77,78,20.000000
,77,194,19.999900
,77,242,20.000099
,77,243,20.000000
,78,233,19.999900
,78,210,20.000000
,78,77,20.000000
,78,243,20.000000
,79,201,19.999900
,79,205,20.000099
,79,80,19.999900
,80,201,19.999900
,80,79,19.999900
,80,244,20.000000
,81,234,19.999900
,81,235,19.999900
,81,186,20.000000
,81,195,20.000099
,81,238,20.000200
,82,83,20.000000
,82,215,19.999799
,82,226,19.999700
,83,201,19.999900
,83,82,20.000000
,83,206,19.999700
,83,226,19.999799
,84,231,20.000000
,84,256,20.000000
,84,229,19.999900
,84,260,18.177900
,84,265,19.999900
,85,279,19.999900
,85,267,20.000000
,85,205,20.000000
,85,222,19.999900
,85,206,19.999900
,85,226,19.999900
,86,98,19.999900
,86,73,19.999900
,86,87,19.999900
,86,94,20.000000
,87,72,19.999900
,87,88,19.999799
,87,71,19.999900
,87,73,20.000000
,87,86,19.999900
,87,94,20.000000
,87,95,20.000000
,88,72,19.999900
,88,108,19.999900
,88,90,19.999900
,88,87,19.999799
,89,74,19.999900
,89,96,19.999900
,89,92,19.999900
,89,90,20.000000
,90,72,19.999900
,90,88,19.999900
,90,108,19.999900
,90,74,20.988100
,90,89,20.000000
,90,107,19.999799
,90,116,19.999900
,91,75,19.999900
,91,97,20.000000
,91,104,20.000000
,91,69,19.999900
,91,93,19.999900
,92,69,20.294700
,92,70,19.999900
,92,89,19.999900
,92,96,20.000000
,92,93,19.999900
,92,103,20.000000
,93,104,20.000000
,93,91,19.999900
,93,92,19.999900
,94,98,20.000000
,94,86,20.000000
,94,87,20.000000
,94,95,19.999900
,94,114,20.000000
,95,108,19.999900
,95,113,20.000099
,95,87,20.000000
,95,94,19.999900
,95,112,20.000000
,95,114,19.999700
,96,89,19.999900
,96,100,19.999900
,96,92,20.000000
,96,103,20.000000
,96,116,19.999900
,97,75,19.999900
,97,104,19.999900
,97,106,19.999900
,97,99,19.999900
,97,101,19.999900
,97,91,20.000000
,98,63,19.999799
,98,110,20.000000
,98,86,19.999900
,98,94,20.000000
,98,114,20.000000
,98,109,19.999900
,99,75,19.999900
,99,97,19.999900
,99,101,19.999900
,99,102,20.000000
,100,96,19.999900
,100,111,20.000000
,100,103,20.000000
,100,116,20.000099
,101,97,19.999900
,101,106,20.000000
,101,99,19.999900
,101,102,20.000000
,102,106,20.000099
,102,99,20.000000
,102,101,20.000000
,102,120,19.998600
,103,104,19.999799
,103,96,20.000000
,103,100,20.000000
,103,111,20.000000
,103,92,20.000000
,103,118,19.999500
,104,97,19.999900
,104,106,19.999900
,104,91,20.000000
,104,93,20.000000
,104,103,19.999799
,104,118,19.999799
,104,142,20.000000
,105,46,19.999900
,105,108,19.999799
,105,113,20.000000
,105,47,20.000099
,106,97,19.999900
,106,104,19.999900
,106,119,20.000000
,106,101,20.000000
,106,102,20.000099
,107,108,19.999799
,107,47,20.000000
,107,90,19.999799
,107,116,19.999799
,108,88,19.999900
,108,113,19.999900
,108,47,20.000000
,108,90,19.999900
,108,105,19.999799
,108,107,19.999799
,108,95,19.999900
,109,115,19.999900
,109,158,19.999900
,109,61,19.999900
,109,63,19.999799
,109,98,19.999900
,109,110,19.999900
,109,123,20.000099
,110,98,20.000000
,110,149,20.000000
,110,114,19.999900
,110,121,20.000099
,110,109,19.999900
,110,123,20.000099
,111,100,20.000000
,111,126,19.999900
,111,103,20.000000
,111,124,19.999900
,111,47,19.999900
,111,116,20.000000
,112,113,19.999900
,112,95,20.000000
,112,114,19.999900
,112,121,19.999900
,113,46,20.000000
,113,108,19.999900
,113,105,20.000000
,113,45,20.000000
,113,95,20.000099
,113,112,19.999900
,113,121,20.000000
,114,98,20.000000
,114,110,19.999900
,114,94,20.000000
,114,95,19.999700
,114,112,19.999900
,114,121,19.997400
,115,64,19.999900
,115,158,19.999799
,115,61,21.761199
,115,109,19.999900
,115,66,19.999900
,115,117,19.999900
,115,68,19.999900
,116,96,19.999900
,116,100,20.000099
,116,111,20.000000
,116,47,19.999900
,116,90,19.999900
,116,107,19.999799
,117,115,19.999900
,117,48,19.999900
,117,68,20.000000
,118,104,19.999799
,118,103,19.999500
,118,124,20.000000
,118,127,19.999900
,118,142,19.999799
,119,106,20.000000
,119,131,19.999900
,119,120,19.999900
,119,142,20.000099
,120,119,19.999900
,120,131,20.000000
,120,102,19.998600
,120,122,20.000000
,121,113,20.000000
,121,110,20.000099
,121,149,19.999900
,121,45,20.000000
,121,112,19.999900
,121,114,19.997400
,121,130,19.999799
,121,146,19.999900
,121,148,19.999900
,122,167,20.000000
,122,131,20.000000
,122,120,20.000000
,123,158,19.999900
,123,110,20.000099
,123,149,20.000000
,123,109,20.000099
,123,132,19.999799
,123,133,19.999900
,124,111,19.999900
,124,126,19.999900
,124,152,19.999900
,124,118,20.000000
,124,127,19.999900
,125,129,19.999900
,125,145,20.000000
,125,126,20.000000
,125,47,19.999799
,125,144,19.999900
,126,111,19.999900
,126,152,19.999900
,126,124,19.999900
,126,47,19.999900
,126,125,20.000000
,126,144,20.000200
,127,152,19.999900
,127,118,19.999900
,127,124,19.999900
,127,142,20.000099
,127,151,19.999900
,128,48,19.999900
,128,154,19.999900
,128,153,19.999900
,128,156,19.999900
,129,46,19.999900
,129,145,19.999900
,129,47,19.999900
,129,125,19.999900
,129,130,19.999900
,130,129,19.999900
,130,45,20.000000
,130,121,19.999799
,130,141,19.999900
,131,167,19.999900
,131,119,19.999900
,131,143,20.000000
,131,120,20.000000
,131,122,20.000000
,131,142,19.999900
,132,178,20.000099
,132,149,19.999799
,132,123,19.999799
,132,133,19.999900
,133,178,19.999900
,133,158,20.000000
,133,123,19.999900
,133,132,19.999900
,134,251,20.000099
,134,282,19.999900
,134,255,21.547399
,134,264,19.999799
,134,278,20.000000
,134,252,19.999799
,134,135,19.999799
,134,137,20.000000
,134,269,19.999900
,134,302,20.000099
,135,134,19.999799
,135,137,20.000000
,135,269,20.000000
,136,138,19.999900
,136,139,20.000000
,136,258,19.999900
,136,274,19.999900
,136,280,19.999900
,136,281,19.999900
,137,134,20.000000
,137,138,19.999799
,137,135,20.000000
,137,302,19.999900
,138,249,20.000000
,138,250,20.000099
,138,320,19.999799
,138,137,19.999799
,138,269,19.999900
,138,302,19.999799
,138,136,19.999900
,138,258,19.999900
,138,280,19.999900
,138,295,19.999900
,139,37,19.999900
,139,136,20.000000
,139,274,19.999900
,139,284,20.000000
,140,35,19.999900
,140,268,19.999900
,140,301,20.000000
,140,266,19.999900
,140,290,19.999900
,140,294,19.999799
,140,298,20.262300
,141,145,20.000000
,141,147,19.999799
,141,130,19.999900
,141,146,19.999799
,142,104,20.000000
,142,119,20.000099
,142,131,19.999900
,142,143,19.302900
,142,118,19.999799
,142,127,20.000099
,142,150,20.000000
,142,151,20.000000
,142,159,19.999900
,143,167,20.000000
,143,131,20.000000
,143,157,19.999799
,143,142,19.302900
,143,159,20.000099
,144,145,19.999900
,144,170,19.999900
,144,172,20.035999
,144,126,20.000200
,144,152,20.000099
,144,125,19.999900
,144,162,20.000000
,145,129,19.999900
,145,147,19.999900
,145,164,20.000000
,145,172,20.000000
,145,125,20.000000
,145,144,19.999900
,145,141,20.000000
,146,147,19.999900
,146,31,19.999799
,146,121,19.999900
,146,141,19.999799
,146,148,20.000000
,146,161,20.000000
,146,163,20.000099
,147,145,19.999900
,147,164,20.000000
,147,177,20.000000
,147,141,19.999799
,147,146,19.999900
,147,161,19.999900
,148,149,19.999900
,148,121,19.999900
,148,146,20.000000
,148,163,19.999900
,149,175,19.999900
,149,178,20.000000
,149,110,20.000000
,149,121,19.999900
,149,148,19.999900
,149,123,20.000000
,149,132,19.999799
,150,142,20.000000
,150,151,19.999900
,150,159,19.999900
,150,160,20.000000
,151,152,20.000000
,151,127,19.999900
,151,142,20.000000
,151,150,19.999900
,151,160,19.999900
,152,170,19.999900
,152,126,19.999900
,152,124,19.999900
,152,127,19.999900
,152,151,20.000000
,152,144,20.000099
,153,158,19.999900
,153,128,19.999900
,153,154,19.999900
,154,128,19.999900
,154,153,19.999900
,154,155,19.999799
,155,154,19.999799
,155,156,19.999900
,156,48,19.999900
,156,128,19.999900
,156,155,19.999900
,157,165,20.000000
,157,166,19.999799
,157,167,19.999900
,157,143,19.999799
,157,159,20.000000
,158,178,20.000000
,158,115,19.999799
,158,109,19.999900
,158,123,19.999900
,158,133,20.000000
,158,48,19.999799
,158,153,19.999900
,159,166,20.000000
,159,168,20.000000
,159,143,20.000099
,159,157,20.000000
,159,142,19.999900
,159,150,19.999900
,159,160,20.000000
,160,168,20.000099
,160,169,20.000000
,160,170,20.000000
,160,171,21.619100
,160,150,20.000000
,160,151,19.999900
,160,159,20.000000
,161,147,19.999900
,161,177,20.000000
,161,31,20.000000
,161,146,20.000000
,162,170,20.000000
,162,172,19.999799
,162,174,20.000000
,162,144,20.000000
,230,231,19.999900
,230,212,20.187200
,230,246,20.000000
,230,270,19.999900
,230,209,20.000000
,231,256,20.000000
,231,212,19.950599
,231,84,20.000000
,231,229,19.999900
,231,230,19.999900
,232,203,19.999900
,232,212,19.999799
,232,202,19.999900
,232,189,19.999900
,233,210,20.000099
,233,78,19.999900
,234,249,19.999900
,234,193,20.000000
,234,81,19.999900
,234,195,20.000000
,234,238,20.000099
,234,77,19.999900
,234,194,19.999900
,234,242,20.000000
,235,197,19.999900
,235,237,19.999900
,235,81,19.999900
,235,186,20.000000
,235,238,19.999900
,308,293,19.999900
,308,316,20.000000
,308,313,19.999799
,308,315,19.999900
,309,314,19.999900
,309,299,19.999900
,309,304,19.999900
,310,293,19.999900
,310,302,19.999799
,310,315,20.000000
,310,324,19.999900
,311,292,19.999900
,311,312,19.999900
,311,300,20.000099
,311,296,20.000000
,311,319,19.999799
,312,300,19.999799
,312,311,19.999900
,312,303,19.999900
,312,321,19.999799
,313,308,19.999799
,313,293,20.000099
,313,316,19.999900
,313,322,19.999799
,313,291,20.000000
,313,307,20.000000
,313,317,19.999799
,163,31,19.999900
,163,175,19.999900
,163,146,20.000099
,163,148,19.999900
,164,145,20.000000
,164,147,20.000000
,164,177,19.999799
,164,172,19.999900
,164,176,20.000000
,165,166,20.000000
,165,167,19.999799
,165,189,19.999900
,165,157,20.000000
,166,165,20.000000
,166,168,19.999900
,166,185,20.000000
,166,189,19.999900
,166,157,19.999799
,166,159,20.000000
,167,165,19.999799
,167,187,20.000000
,167,50,20.000000
,167,131,19.999900
,167,143,20.000000
,167,122,20.000000
,167,157,19.999900
,168,166,19.999900
,168,169,20.000000
,168,185,21.187200
,168,200,20.000000
,168,159,20.000000
,168,160,20.000099
,169,168,20.000000
,169,171,19.999900
,169,49,20.000000
,169,200,20.024700
,169,160,20.000000
,170,171,19.999900
,170,174,19.999900
,170,51,19.999799
,170,183,20.521400
,170,152,19.999900
,170,160,20.000000
,170,144,19.999900
,170,162,20.000000
,171,169,19.999900
,171,170,19.999900
,171,51,19.999799
,171,160,21.619100
,172,145,20.000000
,172,164,19.999900
,172,173,19.999900
,172,174,21.694099
,172,176,19.999900
,172,144,20.035999
,172,162,19.999799
,173,172,19.999900
,173,174,19.999799
,173,176,20.000000
,173,183,20.000000
,173,184,19.999900
,174,170,19.999900
,174,172,21.694099
,174,173,19.999799
,174,183,19.999900
,174,162,20.000000
,175,31,19.999900
,175,178,19.999900
,175,181,19.999900
,175,149,19.999900
,175,163,19.999900
,176,164,20.000000
,176,177,19.999900
,176,191,20.345500
,176,172,19.999900
,176,173,20.000000
,176,184,19.999900
,177,147,20.000000
,177,164,19.999799
,177,191,20.000000
,177,176,19.999900
,177,31,20.000000
,177,179,20.000000
,177,161,20.000000
,178,175,19.999900
,178,181,20.000000
,178,194,20.000000
,178,158,20.000000
,178,149,20.000000
,178,132,20.000099
,178,133,19.999900
,179,177,20.000000
,179,31,19.999900
,179,180,19.999900
,179,182,20.000000
,180,181,20.000000
,180,179,19.999900
,180,182,19.999900
,180,195,19.999900
,181,175,19.999900
,181,178,20.000000
,181,193,19.999900
,181,180,20.000000
,181,194,19.999799
,182,191,19.999799
,182,179,20.000000
,182,180,19.999900
,182,186,20.000000
,182,195,19.999900
,183,170,20.521400
,183,173,20.000000
,183,174,19.999900
,183,51,20.000000
,183,192,20.000099
,183,184,19.999900
,183,188,19.999799
,184,191,19.999900
,184,173,19.999900
,184,176,19.999900
,184,183,19.999900
,184,190,19.999900
,185,166,20.000000
,185,168,21.187200
,185,203,20.000000
,185,189,19.999900
,185,200,20.000000
,186,191,19.999900
,186,197,19.999900
,186,81,20.000000
,186,235,20.000000
,186,182,20.000000
,186,195,19.999900
,187,167,20.000000
,187,196,19.999900
,187,202,20.000000
,187,50,20.000000
,188,192,20.000099
,188,183,19.999799
,188,190,19.999900
,188,199,19.999900
,189,165,19.999900
,189,166,19.999900
,189,185,19.999900
,189,203,20.000000
,189,202,20.000000
,189,50,19.999900
,189,232,19.999900
,190,191,19.999900
,190,184,19.999900
,190,188,19.999900
,190,198,19.999900
,190,199,20.545200
,191,177,20.000000
,191,197,19.999900
,191,176,20.345500
,191,184,19.999900
,191,190,19.999900
,191,182,19.999799
,191,186,19.999900
,192,51,19.999799
,192,236,20.000000
,192,204,20.000000
,192,183,20.000099
,192,188,20.000099
,192,199,20.000000
,193,234,20.000000
,193,181,19.999900
,193,195,20.000000
,193,194,19.999900
,194,178,20.000000
,194,234,19.999900
,194,181,19.999799
,194,193,19.999900
,194,77,19.999900
,195,234,20.000000
,195,193,20.000000
,195,81,20.000099
,195,180,19.999900
,195,182,19.999900
,195,186,19.999900
,196,187,19.999900
,196,202,19.999900
,197,191,19.999900
,197,237,19.999900
,197,198,19.999900
,197,235,19.999900
,197,186,19.999900
,198,197,19.999900
,198,237,20.000099
,198,76,20.000000
,198,190,19.999900
,198,199,20.000000
,199,192,20.000000
,199,236,20.000000
,199,76,19.999599
,199,188,19.999900
,199,190,20.545200
,199,198,20.000000
,200,168,20.000000
,200,169,20.024700
,200,185,20.000000
,200,203,20.000099
,200,49,19.999900
,200,204,19.999900
,200,209,19.999900
,201,205,20.000000
,201,79,19.999900
,201,80,19.999900
,201,83,19.999900
,201,206,19.999799
,202,187,20.000000
,202,196,19.999900
,202,211,20.000000
,202,50,20.000000
,202,232,19.999900
,202,189,20.000000
,203,185,20.000000
,203,212,19.999799
,203,232,19.999900
,203,189,20.000000
,203,200,20.000099
,204,51,20.000099
,204,192,20.000000
,204,236,19.999900
,204,49,19.999900
,204,200,19.999900
,204,209,20.000000
,205,85,20.000000
,205,201,20.000000
,205,79,20.000099
,205,222,19.999799
,205,244,20.000000
,205,206,20.000000
,206,85,19.999900
,206,201,19.999799
,206,205,20.000000
,206,83,19.999700
,206,226,19.999900
,207,221,19.999799
,207,76,19.999900
,207,214,19.999799
,207,223,19.999900
,207,240,19.999300
,208,249,19.999900
,208,219,19.999900
,208,238,19.999900
,209,212,19.999900
,209,230,20.000000
,209,246,19.999799
,209,247,19.999900
,209,221,20.000000
,209,200,19.999900
,209,204,20.000000
,210,233,20.000099
,210,227,20.000000
,210,78,20.000000
,210,243,19.999900
,210,222,20.000000
,210,245,19.999900
,213,215,19.999799
,213,218,19.999799
,214,220,20.000000
,214,239,19.999900
,214,76,19.999900
,214,207,19.999799
,214,223,20.000000
,214,225,19.999900
,215,267,19.999799
,215,82,19.999799
,215,213,19.999799
,215,218,19.999900
,215,226,19.999900
,216,220,19.999799
,216,224,20.000000
,216,219,19.999900
,216,241,19.999900
,217,227,20.000000
,217,249,19.999900
,217,250,20.000000
,217,253,20.000000
,217,242,19.999900
,217,243,19.999900
,218,259,20.000000
,218,261,20.000000
,218,213,19.999799
,218,215,19.999900
,219,224,20.000000
,219,248,19.999900
,219,208,19.999900
,219,216,19.999900
,219,238,19.999799
,220,224,19.999900
,220,239,19.999900
,220,214,20.000000
,220,225,20.000099
,220,216,19.999799
,220,241,19.999900
,221,247,20.000000
,221,263,20.000099
,221,236,19.999900
,221,209,20.000000
,221,76,19.999900
,221,207,19.999799
,221,223,20.000000
,221,240,19.999900
,222,210,20.000000
,222,279,20.000000
,222,85,19.999900
,222,205,19.999799
,222,244,19.999900
,222,245,20.000000
,223,255,20.000099
,223,221,20.000000
,223,207,19.999900
,223,214,20.000000
,223,225,19.999900
,223,228,19.999900
,224,220,19.999900
,224,251,19.999799
,224,225,20.002599
,224,248,19.999900
,224,252,20.000000
,224,216,20.000000
,224,219,20.000000
,225,220,20.000099
,225,224,20.002599
,225,255,20.000000
,225,214,19.999900
,225,223,19.999900
,226,85,19.999900
,226,267,19.999900
,226,82,19.999700
,226,83,19.999799
,226,206,19.999900
,226,215,19.999900
,227,210,20.000000
,227,279,19.999799
,227,253,19.999900
,227,217,20.000000
,227,243,19.999900
,228,255,20.000200
,228,257,19.999900
,228,263,19.999900
,228,223,19.999900
,229,231,19.999900
,229,84,19.999900
,229,260,16.815999
,229,211,19.952400
,236,192,20.000000
,236,221,19.999900
,236,204,19.999900
,236,76,20.000000
,236,199,20.000000
,237,197,19.999900
,237,239,20.000000
,237,76,20.000000
,237,198,20.000099
,237,235,19.999900
,237,238,19.999900
,237,241,20.000000
,238,237,19.999900
,238,249,19.999900
,238,234,20.000099
,238,81,20.000200
,238,235,19.999900
,238,208,19.999900
,238,219,19.999799
,238,241,20.000000
,239,220,19.999900
,239,237,20.000000
,239,214,19.999900
,239,241,19.999900
,240,221,19.999900
,240,76,19.999900
,240,207,19.999300
,241,220,19.999900
,241,237,20.000000
,241,239,19.999900
,241,216,19.999900
,241,238,20.000000
,242,249,19.999900
,242,234,20.000000
,242,77,20.000099
,242,217,19.999900
,242,243,19.999900
,243,210,19.999900
,243,227,19.999900
,243,77,20.000000
,243,78,20.000000
,243,217,19.999900
,243,242,19.999900
,244,205,20.000000
,244,80,20.000000
,244,222,19.999900
,244,245,20.000099
,245,210,19.999900
,245,222,20.000000
,245,244,20.000099
,246,230,20.000000
,246,247,19.999900
,246,270,20.000000
,246,271,20.000000
,246,209,19.999799
,247,246,19.999900
,247,263,20.000000
,247,271,20.000000
,247,221,20.000000
,247,209,19.999900
,248,224,19.999900
,248,249,19.999900
,248,252,20.000099
,248,269,19.999799
,248,219,19.999900
,249,248,19.999900
,249,250,19.999900
,249,138,20.000000
,249,234,19.999900
,249,208,19.999900
,249,238,19.999900
,249,217,19.999900
,249,242,19.999900
,250,249,19.999900
,250,253,19.999900
,250,138,20.000099
,250,258,20.000099
,250,217,20.000000
,251,134,20.000099
,251,224,19.999799
,251,255,20.000000
,251,252,19.999799
,252,134,19.999799
,252,224,20.000000
,252,251,19.999799
,252,248,20.000099
,253,227,19.999900
,253,279,19.999900
,253,250,19.999900
,253,258,20.000000
,253,217,20.000000
,254,255,19.999900
,254,257,20.000000
,254,264,20.000000
,255,134,21.547399
,255,251,20.000000
,255,254,19.999900
,255,257,19.999900
,255,264,20.000000
,255,223,20.000099
,255,225,20.000000
,255,228,20.000200
,256,231,20.000000
,256,268,19.999900
,256,84,20.000000
,256,265,20.000000
,256,266,19.999900
,256,270,19.999900
,257,254,20.000000
,257,255,19.999900
,257,263,19.999799
,257,262,19.999900
,257,264,20.000000
,257,228,19.999900
,258,279,19.999900
,258,250,20.000099
,258,253,20.000000
,258,138,19.999900
,258,136,19.999900
,258,274,20.000000
,259,261,19.999799
,259,267,19.999799
,259,272,19.999900
,259,218,20.000000
,261,259,19.999799
,261,272,20.000000
,261,218,20.000000
,262,257,19.999900
,262,263,19.999900
,262,264,19.999900
,262,275,19.999900
,262,276,19.999900
,263,247,20.000000
,263,257,19.999799
,263,273,20.000000
,263,271,19.999900
,263,262,19.999900
,263,221,20.000099
,263,228,19.999900
,264,134,19.999799
,264,254,20.000000
,264,255,20.000000
,264,257,20.000000
,264,262,19.999900
,264,278,19.999900
,265,256,20.000000
,265,84,19.999900
,265,260,18.929399
,265,288,20.000099
,265,36,20.000000
,265,266,19.999599
,266,140,19.999900
,266,256,19.999900
,266,268,20.000000
,266,265,19.999599
,266,290,19.999900
,267,279,19.999900
,267,85,20.000000
,267,259,19.999799
,267,272,19.999900
,267,215,19.999799
,267,226,19.999900
,268,140,19.999900
,268,256,19.999900
,268,266,20.000000
,268,270,20.000000
,269,134,19.999900
,269,248,19.999799
,269,138,19.999900
,269,135,20.000000
,270,35,19.999900
,270,256,19.999900
,270,268,20.000000
,270,230,19.999900
,270,246,20.000000
,270,271,19.999900
,271,35,21.721900
,271,246,20.000000
,271,247,20.000000
,271,263,19.999900
,271,270,19.999900
,271,273,20.000099
,271,285,20.000099
,272,279,20.000000
,272,259,19.999900
,272,261,20.000000
,272,267,19.999900
,272,32,20.000000
,273,263,20.000000
,273,287,19.999900
,273,271,20.000099
